prime_key,dataset_id,as_of_date,company_name,followers_count,employees_on_platform,link,industry,date_added,date_update,description,website,entity_id,cusip,isin
339302,894906,2016-11-23,"South Jersey Industries",2015,393,https://www.linkedin.com/company/148890,Utilities,"2016-11-23 00:00:00+00","2016-11-23 00:00:00+00",,,,,
339303,894907,2016-11-23,"Summit Midstream Partners, LP",3876,270,https://www.linkedin.com/company/2881221,"Oil &amp; Energy","2016-11-23 00:00:00+00","2016-11-23 00:00:00+00",,,,,
339305,894908,2016-11-23,"ReneSola Ltd.",33205,839,https://www.linkedin.com/company/798310,"Renewables &amp; Environment","2016-11-23 00:00:00+00","2016-11-23 00:00:00+00",,,,,
339306,894910,2016-11-23,"Sterling National Bank",3098,654,https://www.linkedin.com/company/248479,Banking,"2016-11-23 00:00:00+00","2016-11-23 00:00:00+00",,,,,
339308,894911,2016-11-23,"SunCoke Energy",3740,547,https://www.linkedin.com/company/416182,"Building Materials","2016-11-23 00:00:00+00","2016-11-23 00:00:00+00",,,,,
339310,894937,2016-11-23,"Pure Technologies",3433,300,https://www.linkedin.com/company/573861,"Civil Engineering","2016-11-23 00:00:00+00","2016-11-23 00:00:00+00",,,,,
340934,894567,2016-11-24,"Republic Bank - Philadelphia &amp; South Jersey",807,219,https://www.linkedin.com/company/37945,Banking,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341043,894977,2016-11-24,"Arbutus Biopharma Corporation",2273,120,https://www.linkedin.com/company/254364,Biotechnology,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341044,894986,2016-11-24,MiMedx,2972,518,https://www.linkedin.com/company/539022,Biotechnology,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341045,894987,2016-11-24,"Mid Penn Bank",602,164,https://www.linkedin.com/company/1249067,Banking,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341048,894992,2016-11-24,"Synopsys Inc",91538,10470,https://www.linkedin.com/company/2457,"Computer Software","2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341049,894993,2016-11-24,"Texas Capital Bank",5961,1138,https://www.linkedin.com/company/166336,Banking,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341051,894994,2016-11-24,"Two River Community Bank",196,94,https://www.linkedin.com/company/1556243,Banking,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341053,894995,2016-11-24,"United Community Bank",2783,1154,https://www.linkedin.com/company/30695,Banking,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341054,894997,2016-11-24,"UPC Insurance",948,113,https://www.linkedin.com/company/3337103,Insurance,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341055,895000,2016-11-24,"Vermillion, Inc.",1124,45,https://www.linkedin.com/company/876423,Biotechnology,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341057,895001,2016-11-24,Verastem,1878,34,https://www.linkedin.com/company/2193285,Biotechnology,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341058,895002,2016-11-24,"The Washington Trust Company",1404,383,https://www.linkedin.com/company/78690,Banking,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341060,895015,2016-11-24,"MidSouth Bank",1341,410,https://www.linkedin.com/company/69853,Banking,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341062,895016,2016-11-24,"Minerals Technologies Inc.",3486,405,https://www.linkedin.com/company/18897,"Mining &amp; Metals","2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341063,895017,2016-11-24,"U.S. Silica Company",4095,342,https://www.linkedin.com/company/1552579,"Mining &amp; Metals","2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341065,895018,2016-11-24,"Tidewater Marine",25386,1842,https://www.linkedin.com/company/65967,Maritime,"2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341066,895019,2016-11-24,"Tejon Ranch Company",437,68,https://www.linkedin.com/company/1659207,"Real Estate","2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341068,895020,2016-11-24,"Terreno Realty Corporation",246,18,https://www.linkedin.com/company/826817,"Commercial Real Estate","2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341070,895022,2016-11-24,"Waddell &amp; Reed",21813,3021,https://www.linkedin.com/company/6456,"Financial Services","2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
341072,895024,2016-11-24,"Washington REIT",1870,170,https://www.linkedin.com/company/47919,"Real Estate","2016-11-24 00:00:00+00","2016-11-24 00:00:00+00",,,,,
342824,895287,2016-11-25,AAON,1705,338,https://www.linkedin.com/company/139538,Machinery,"2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342826,895293,2016-11-25,8x8,11007,799,https://www.linkedin.com/company/11077,"Information Technology and Services","2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342828,895297,2016-11-25,"1st Source Bank",2804,783,https://www.linkedin.com/company/22668,Banking,"2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342830,895299,2016-11-25,"Wintrust Financial Corporation",6084,783,https://www.linkedin.com/company/61631,"Financial Services","2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342832,895300,2016-11-25,"ABM Industries",24148,7460,https://www.linkedin.com/company/162238,"Facilities Services","2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342834,895302,2016-11-25,"3D Systems Corporation",25162,1723,https://www.linkedin.com/company/162213,"Mechanical or Industrial Engineering","2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342835,895303,2016-11-25,"Model N",12540,1110,https://www.linkedin.com/company/7870,"Computer Software","2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342836,895308,2016-11-25,"Wesco Aircraft",4891,1047,https://www.linkedin.com/company/268924,"Logistics and Supply Chain","2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342838,895309,2016-11-25,"Washington Prime Group Inc.",4845,499,https://www.linkedin.com/company/26099,"Real Estate","2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
342839,895509,2016-11-25,"Kaplan International English",12224,1049,https://www.linkedin.com/company/303540,"Education Management","2016-11-25 00:00:00+00","2016-11-25 00:00:00+00",,,,,
346361,895684,2016-11-27,"Acacia Research",419,31,https://www.linkedin.com/company/57766,"Venture Capital &amp; Private Equity","2016-11-27 00:00:00+00","2016-11-27 00:00:00+00",,,,,
346364,895685,2016-11-27,"Access National Bank",3383,157,https://www.linkedin.com/company/32382,Banking,"2016-11-27 00:00:00+00","2016-11-27 00:00:00+00",,,,,
346365,895686,2016-11-27,Accuray,12991,925,https://www.linkedin.com/company/10427,"Medical Devices","2016-11-27 00:00:00+00","2016-11-27 00:00:00+00",,,,,
346366,895687,2016-11-27,"Accelerate Diagnostics",1387,135,https://www.linkedin.com/company/2921028,"Medical Devices","2016-11-27 00:00:00+00","2016-11-27 00:00:00+00",,,,,
346367,895689,2016-11-27,"Acceleron Pharma",3113,135,https://www.linkedin.com/company/31472,Biotechnology,"2016-11-27 00:00:00+00","2016-11-27 00:00:00+00",,,,,
348135,895774,2016-11-28,"Achillion Pharmaceuticals, Inc.",1961,99,https://www.linkedin.com/company/110306,Pharmaceuticals,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348136,895775,2016-11-28,"ACI Worldwide",23501,4484,https://www.linkedin.com/company/5063,"Computer Software","2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348138,895776,2016-11-28,"ACNB Bank",175,129,https://www.linkedin.com/company/87378,Banking,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348139,895777,2016-11-28,"Acorda Therapeutics, Inc.",6752,573,https://www.linkedin.com/company/30583,Biotechnology,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348141,895778,2016-11-28,"AcelRx Pharmaceuticals, Inc.",1326,51,https://www.linkedin.com/company/138596,Biotechnology,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348144,895779,2016-11-28,"ADMA Biologics, Inc.",114,22,https://www.linkedin.com/company/10308277,Biotechnology,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348145,895780,2016-11-28,"Adamis Pharmaceuticals Corporation",244,13,https://www.linkedin.com/company/3713669,Pharmaceuticals,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348147,895781,2016-11-28,ADTRAN,16998,1572,https://www.linkedin.com/company/8049,Telecommunications,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348148,895782,2016-11-28,"Addus HomeCare",5718,1565,https://www.linkedin.com/company/240039,"Hospital &amp; Health Care","2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348150,895783,2016-11-28,"Advaxis, Inc.",1764,89,https://www.linkedin.com/company/151126,Biotechnology,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348152,895784,2016-11-28,"Advanced Energy",8337,813,https://www.linkedin.com/company/10545,"Electrical/Electronic Manufacturing","2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348153,895785,2016-11-28,Achaogen,2124,121,https://www.linkedin.com/company/57863,Biotechnology,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
348156,895787,2016-11-28,Adecoagro,12653,1161,https://www.linkedin.com/company/110406,Farming,"2016-11-28 00:00:00+00","2016-11-28 00:00:00+00",,,,,
349121,871124,2016-11-29,Olin,10014,1738,https://www.linkedin.com/company/11678,Chemicals,"2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349936,895847,2016-11-29,"Adamas Pharmaceuticals, Inc.",2965,77,https://www.linkedin.com/company/503893,Pharmaceuticals,"2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349937,895848,2016-11-29,"Aehr Test Systems",160,68,https://www.linkedin.com/company/45884,Semiconductors,"2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349938,895850,2016-11-29,Aemetis,105,17,https://www.linkedin.com/company/9489371,"Renewables &amp; Environment","2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349943,895855,2016-11-29,"SS&amp;C Advent",7609,1263,https://www.linkedin.com/company/4859,"Computer Software","2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349944,895856,2016-11-29,Aegon,32473,6319,https://www.linkedin.com/company/3256,"Financial Services","2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349945,895857,2016-11-29,Transamerica,39680,8419,https://www.linkedin.com/company/166486,"Financial Services","2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349947,895858,2016-11-29,"AEGEAN MARINE PETROLEUM S.A.",2284,170,https://www.linkedin.com/company/1554295,"Oil &amp; Energy","2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349948,895859,2016-11-29,"Actuant Corporation",6571,652,https://www.linkedin.com/company/26746,"Mechanical or Industrial Engineering","2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
349950,895861,2016-11-29,"Aerohive Networks",15978,617,https://www.linkedin.com/company/110651,Wireless,"2016-11-29 00:00:00+00","2016-11-29 00:00:00+00",,,,,
353529,896005,2016-12-01,"EMCORE Corporation",2315,362,https://www.linkedin.com/company/12962,Semiconductors,"2016-12-01 00:00:00+00","2016-12-01 00:00:00+00",,,,,
353974,59072,2016-12-01,"MEDNAX, Health Solutions Partner",6931,2018,https://www.linkedin.com/company/19688,"Hospital &amp; Health Care","2016-12-01 00:00:00+00","2016-12-01 00:00:00+00",,,,,
355068,893757,2016-12-02,"Morrill & Janes Bank and Trust",445,76,https://www.linkedin.com/company/646970,Banking,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355070,893758,2016-12-02,"Minnesota Bank & Trust",219,35,https://www.linkedin.com/company/2562226,Banking,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355073,893760,2016-12-02,"New Mexico Bank & Trust",553,102,https://www.linkedin.com/company/84605,Banking,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355074,893761,2016-12-02,"Arizona Bank & Trust",669,98,https://www.linkedin.com/company/99267,Banking,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355076,893762,2016-12-02,"Wisconsin Bank & Trust",480,117,https://www.linkedin.com/company/125390,Banking,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355079,893764,2016-12-02,"Illinois Bank & Trust",178,56,https://www.linkedin.com/company/2602372,Banking,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355104,893867,2016-12-02,"Owens & Minor",15503,2415,https://www.linkedin.com/company/1629,"Logistics and Supply Chain","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355246,895022,2016-12-02,"Waddell & Reed",21907,2955,https://www.linkedin.com/company/6456,"Financial Services","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355305,895855,2016-12-02,"SS&C Advent",7653,1207,https://www.linkedin.com/company/4859,"Computer Software","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355316,896175,2016-12-02,"AEterna Zentaris Inc.",612,48,https://www.linkedin.com/company/521171,Pharmaceuticals,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355317,896176,2016-12-02,Affimed,292,27,https://www.linkedin.com/company/793445,Biotechnology,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355319,896177,2016-12-02,AGTC,627,85,https://www.linkedin.com/company/1072975,Biotechnology,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355320,896178,2016-12-02,Agilysys,8453,1019,https://www.linkedin.com/company/6142,"Information Technology and Services","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355322,896179,2016-12-02,"Allied Healthcare Products, Inc.",506,120,https://www.linkedin.com/company/110337,"Medical Devices","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355323,896180,2016-12-02,"Altra Industrial Motion",2709,473,https://www.linkedin.com/company/61790,Machinery,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355324,896181,2016-12-02,Allegiant,9859,1671,https://www.linkedin.com/company/34511,Airlines/Aviation,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355328,896182,2016-12-02,"Alimera Sciences",4394,191,https://www.linkedin.com/company/53974,Pharmaceuticals,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355329,896183,2016-12-02,"Allot Communications",5636,511,https://www.linkedin.com/company/11913,Telecommunications,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355331,896184,2016-12-02,"Alliqua BioMedical, Inc.",1008,77,https://www.linkedin.com/company/2771135,Biotechnology,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355333,896186,2016-12-02,"Allied Motion Technologies Inc.",915,187,https://www.linkedin.com/company/986271,"Industrial Automation","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355334,896187,2016-12-02,"Alpha & Omega Semiconductor",2500,235,https://www.linkedin.com/company/34491,Semiconductors,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355336,896188,2016-12-02,"Alphatec Spine",6737,320,https://www.linkedin.com/company/38405,"Medical Devices","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355339,896189,2016-12-02,"CareDx, Inc.",855,90,https://www.linkedin.com/company/3693158,Biotechnology,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355340,896195,2016-12-02,Allscripts,62365,7178,https://www.linkedin.com/company/7094,"Computer Software","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355343,896339,2016-12-02,"WSFS Bank",3070,749,https://www.linkedin.com/company/24593,Banking,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355344,896340,2016-12-02,"Agree Realty Corporation",309,21,https://www.linkedin.com/company/3188055,"Commercial Real Estate","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355345,896341,2016-12-02,"Alamos Gold Inc.",20987,330,https://www.linkedin.com/company/1201323,"Mining & Metals","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355347,896342,2016-12-02,"Albany International Corp.",7879,1249,https://www.linkedin.com/company/13310,Textiles,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355348,896343,2016-12-02,"AK Steel Corporation",14784,2280,https://www.linkedin.com/company/20237,"Mining & Metals","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355351,896344,2016-12-02,"Air Lease Corporation",3542,65,https://www.linkedin.com/company/935318,Airlines/Aviation,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355352,896345,2016-12-02,"Alexander & Baldwin, Inc.",912,73,https://www.linkedin.com/company/98047,"Real Estate","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355353,896346,2016-12-02,"Alamo Group Inc.",2197,220,https://www.linkedin.com/company/54132,Machinery,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355355,896353,2016-12-02,Aircastle,2332,114,https://www.linkedin.com/company/362112,"Financial Services","2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355356,896367,2016-12-02,"Alliant Energy",11714,2093,https://www.linkedin.com/company/162380,Utilities,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
355358,896449,2016-12-02,Affymetrix,15460,801,https://www.linkedin.com/company/5321,Biotechnology,"2016-12-02 00:00:00+00","2016-12-02 00:00:00+00",,,,,
356808,893285,2016-12-03,"Synergy Pharmaceuticals Inc.",1263,79,https://www.linkedin.com/company/2693782,Biotechnology,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357166,896345,2016-12-03,"Alexander &amp; Baldwin, Inc.",915,79,https://www.linkedin.com/company/98047,"Real Estate","2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357173,896520,2016-12-03,"Global Aviation Services, LLC",878,108,https://www.linkedin.com/company/275052,Airlines/Aviation,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357175,896521,2016-12-03,"Mountain Air Cargo, Inc.",454,53,https://www.linkedin.com/company/3167531,Airlines/Aviation,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357176,896522,2016-12-03,"Alder Biopharmaceuticals Inc. (Nasdaq: ALDR)",1603,154,https://www.linkedin.com/company/138653,Biotechnology,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357177,896523,2016-12-03,"Alaska Communications",3049,475,https://www.linkedin.com/company/23804,Telecommunications,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357181,896524,2016-12-03,"AMAG Pharmaceuticals",7225,408,https://www.linkedin.com/company/256305,Pharmaceuticals,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357183,896526,2016-12-03,"Ambarella Inc",5190,327,https://www.linkedin.com/company/34433,Semiconductors,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357185,896527,2016-12-03,"Amedica Corporation",1711,61,https://www.linkedin.com/company/66681,"Medical Devices","2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357186,896528,2016-12-03,"Amedisys Home Health & Hospice",17478,4753,https://www.linkedin.com/company/29779,"Hospital & Health Care","2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357187,896529,2016-12-03,"Amarin Corporation",1770,194,https://www.linkedin.com/company/139711,Pharmaceuticals,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357189,896690,2016-12-03,"ABX Air, Inc.",2746,744,https://www.linkedin.com/company/17072,Airlines/Aviation,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
357191,896691,2016-12-03,"Airborne Maintenance and Engineering Services",5644,270,https://www.linkedin.com/company/289310,Airlines/Aviation,"2016-12-03 00:00:00+00","2016-12-03 00:00:00+00",,,,,
