prime_key,dataset_id,time,username,checkins,has_added_app,were_here_count,likes,talking_about_count,facebook_id,date_added,date_updated,entity_id,cusip,isin
222921,61467,"2015-11-20 05:00:00+00",IAEengines,24,f,24,657,12,235300839942045,,"2017-02-14 08:02:57.087714+00",,,
222938,61395,"2015-11-20 05:00:00+00",TheDelmarvaDailyTimes,206,f,206,8256,2289,87448932499,,"2017-02-14 05:22:33.409599+00",,,
222940,61352,"2015-11-20 05:00:00+00",pressconnects,105,f,105,13020,1808,81917682064,,"2017-02-14 05:17:22.139039+00",,,
222942,61347,"2015-11-20 05:00:00+00",TheNewsMessenger,21,f,21,5394,1112,101112717264,,"2017-02-14 05:16:46.761963+00",,,
222943,61330,"2015-11-20 05:00:00+00",RGJmedia,114,f,0,54911,9837,108555442934,,"2017-02-14 05:14:30.026576+00",,,
222946,61374,"2015-11-20 05:00:00+00",AVLCitizenTimes,258,f,0,17741,1412,110252103235,,"2017-02-14 05:20:04.64326+00",,,
222980,61463,"2015-11-20 05:00:00+00",Raytheon,0,f,0,115838,22289,86932532339,,"2017-02-14 07:26:30.09744+00",,,
222994,61399,"2015-11-20 05:00:00+00",demingheadlight,34,f,34,2817,23,231988790171331,,"2017-02-14 05:23:17.74705+00",,,
223006,61454,"2015-11-20 05:00:00+00",OshkoshARFF,0,f,0,8373,131,303490826585,,"2017-02-14 07:03:30.819011+00",,,
223011,61382,"2015-11-20 05:00:00+00",livingstondailypress,38,f,0,11635,2327,138770030135,,"2017-02-14 05:21:01.031075+00",,,
223015,61444,"2015-11-20 05:00:00+00",socialnewsdesk,0,f,0,3078,16,122438507806520,,"2017-02-14 05:30:55.663056+00",,,
223019,61411,"2015-11-20 05:00:00+00",TheFdLReporter,68,f,0,11111,1497,110527555449,,"2017-02-14 05:24:43.61067+00",,,
223033,61329,"2015-11-20 05:00:00+00",detroitfreepress,2357,f,0,250153,77768,13642915529,,"2017-02-14 05:14:24.365013+00",,,
223044,61414,"2015-11-20 05:00:00+00",thenewsstar,372,f,372,19749,3064,54660221594,,"2017-02-14 05:25:04.855047+00",,,
223049,61422,"2015-11-20 05:00:00+00",leafchronicle,101,f,0,32294,6035,95712466848,,"2017-02-14 05:26:11.752116+00",,,
223062,61403,"2015-11-20 05:00:00+00",greenvilleonline,947,f,0,22825,738,158094820767,,"2017-02-14 05:23:44.96745+00",,,
223064,61376,"2015-11-20 05:00:00+00",CarlsbadCurrentArgus,188,f,188,7814,683,130211193676772,,"2017-02-14 05:20:19.063572+00",,,
223077,61346,"2015-11-20 05:00:00+00",tallahasseedemocrat,1046,f,1046,33984,4074,55529405081,,"2017-02-14 05:16:39.416954+00",,,
223078,61350,"2015-11-20 05:00:00+00",MarionStar,22,f,22,6162,769,71807382333,,"2017-02-14 05:17:07.797484+00",,,
223114,61345,"2015-11-20 05:00:00+00",lsjnews,285,f,0,53095,14139,81086717085,,"2017-02-14 05:16:32.07115+00",,,
223130,61356,"2015-11-20 05:00:00+00",MyCentralJersey,7,f,7,6363,1002,231239152914,,"2017-02-14 05:17:48.771091+00",,,
223131,61432,"2015-11-20 05:00:00+00",panoplynetwork,0,f,0,1084,14,1560656284178338,,"2017-02-14 05:29:33.551905+00",,,
223195,61332,"2015-11-20 05:00:00+00",StevensPointJRL,58,f,0,6532,1315,49680588265,,"2017-02-14 05:14:44.039306+00",,,
223206,61433,"2015-11-20 05:00:00+00",foreign.policy.magazine,0,f,0,1146323,42854,21218780346,,"2017-02-14 05:29:39.831655+00",,,
223209,61453,"2015-11-20 05:00:00+00",JLGindustries,0,f,0,58286,166,305480532925663,,"2017-02-14 07:03:23.87504+00",,,
223225,61383,"2015-11-20 05:00:00+00",JacksonSun,64,f,0,43166,3704,43612894510,,"2017-02-14 05:21:07.255017+00",,,
223228,61409,"2015-11-20 05:00:00+00",PortClintonNewsHerald,21,f,21,3498,973,63582312713,,"2017-02-14 05:24:28.24198+00",,,
223282,61425,"2015-11-20 05:00:00+00",GeneralDynamicsIT,0,f,0,6374,68,134698586600224,,"2017-02-14 05:27:24.95503+00",,,
223286,61363,"2015-11-20 05:00:00+00",postcrescent,67,f,0,20687,6012,52929678682,,"2017-02-14 05:18:48.075038+00",,,
223287,61328,"2015-11-20 05:00:00+00",newsleaderStaunton,100,f,0,10212,3057,104935809704,,"2017-02-14 05:14:17.225936+00",,,
223292,61384,"2015-11-20 05:00:00+00",courierpost,351,f,0,16007,4995,41044579289,,"2017-02-14 05:21:13.537438+00",,,
223294,61344,"2015-11-20 05:00:00+00",hanovereveningsun,289,f,289,14985,2971,111203872270080,,"2017-02-14 05:16:24.563041+00",,,
223296,61349,"2015-11-20 05:00:00+00",MansfieldNewsJournal,312,f,312,25161,5178,66281684861,,"2017-02-14 05:17:00.55907+00",,,
223330,61393,"2015-11-20 05:00:00+00",Enquirer,449,f,0,81732,14333,36808884697,,"2017-02-14 05:22:17.639653+00",,,
223345,61452,"2015-11-20 05:00:00+00",L3Communications,5,f,0,61,2,125112587618782,,"2017-02-14 06:17:14.806206+00",,,
223349,61439,"2015-11-20 05:00:00+00",CelticHealthcare,32,f,32,1831,347,41786855998,,"2017-02-14 05:30:20.523153+00",,,
223351,61466,"2015-11-20 05:00:00+00",purepowerengine,0,f,0,6126,172,346699735970,,"2017-02-14 08:02:50.519021+00",,,
223363,61417,"2015-11-20 05:00:00+00",DailyRecordNJ,14,f,14,6090,1804,49896855793,,"2017-02-14 05:25:25.369682+00",,,
223374,61343,"2015-11-20 05:00:00+00",HoopsHype,0,f,0,13278,391,142195472502819,,"2017-02-14 05:16:15.855081+00",,,
223376,61418,"2015-11-20 05:00:00+00",MarshfieldNews,27,f,0,5834,669,106644919984,,"2017-02-14 05:25:32.892954+00",,,
223392,61464,"2015-11-20 05:00:00+00",prattandwhitney,58,f,58,64623,3361,321748334736,,"2017-02-14 08:02:40.314451+00",,,
223393,61404,"2015-11-20 05:00:00+00",eptimes,500,f,500,102228,16626,115612465136194,,"2017-02-14 05:23:52.383035+00",,,
223397,61385,"2015-11-20 05:00:00+00",thehuddle,0,f,0,7070,2,134394490084,,"2017-02-14 05:21:20.495044+00",,,
223413,61361,"2015-11-20 05:00:00+00",thestarpress,88,f,88,13381,2687,182922701188,,"2017-02-14 05:18:26.307897+00",,,
223414,61421,"2015-11-20 05:00:00+00",argusleader,257,f,257,10913,678,49607602899,,"2017-02-14 05:26:04.955022+00",,,
223418,61458,"2015-11-20 05:00:00+00",JerrDanCorp,213,f,213,10003,157,251419988223488,,"2017-02-14 07:03:58.519049+00",,,
223420,61334,"2015-11-20 05:00:00+00",SpringfieldNewsLeader,150,f,0,41332,17666,63475094632,,"2017-02-14 05:14:57.33902+00",,,
223426,61460,"2015-11-20 05:00:00+00",mcneilusconcrete,0,f,0,2307,11,168909779073,,"2017-02-14 07:04:11.589277+00",,,
223440,61342,"2015-11-20 05:00:00+00",Floridatoday,1315,f,0,112293,11752,83300095936,,"2017-02-14 05:16:08.071931+00",,,
223502,61451,"2015-11-20 05:00:00+00",CTCWingsPilotTraining,1441,f,0,18818,438,135068246526318,,"2017-02-14 06:17:06.72393+00",,,
223522,61377,"2015-11-20 05:00:00+00",YorkDailyRecord,977,f,977,57212,14060,14073085963,,"2017-02-14 05:20:25.659014+00",,,
223549,61367,"2015-11-20 05:00:00+00",ldnews,472,f,472,31242,5024,80335432797,,"2017-02-14 05:19:15.575268+00",,,
223558,61365,"2015-11-20 05:00:00+00",elmirastargazette,76,f,76,8535,801,76240820015,,"2017-02-14 05:19:01.064474+00",,,
223560,61364,"2015-11-20 05:00:00+00",wisconsinrapidstribune,28,f,0,7101,1687,56732457944,,"2017-02-14 05:18:54.861+00",,,
223568,61396,"2015-11-20 05:00:00+00",SalinasCalifornian,289,f,289,5016,693,274620738925,,"2017-02-14 05:22:42.081593+00",,,
223571,61368,"2015-11-20 05:00:00+00",usatoday,3463,f,0,3720341,3609142,13652355666,,"2017-02-14 05:19:25.419034+00",,,
223601,61402,"2015-11-20 05:00:00+00",ithacajournal,23,f,23,5868,305,56434454301,,"2017-02-14 05:23:37.879047+00",,,
223615,61341,"2015-11-20 05:00:00+00",oshkoshnorthwestern,73,f,73,5443,917,110743725611909,,"2017-02-14 05:16:00.6671+00",,,
223633,61424,"2015-11-20 05:00:00+00",GulfstreamAero,0,f,0,49554,2852,127768965808,,"2017-02-14 05:27:31.407159+00",,,
223643,61469,"2015-11-20 05:00:00+00",f135engine,0,f,0,3800,12,102514753241,,"2017-02-14 08:03:10.948915+00",,,
223646,61386,"2015-11-20 05:00:00+00",dailyadvertiser,964,f,964,20143,1385,279914708715884,,"2017-02-14 05:21:27.393519+00",,,
223656,61362,"2015-11-20 05:00:00+00",Delawareonline,32,f,0,81791,16833,94480694479,,"2017-02-14 05:18:40.891025+00",,,
223676,61413,"2015-11-20 05:00:00+00",HeraldTimesReporter,40,f,0,7784,1131,94700656192,,"2017-02-14 05:24:57.538033+00",,,
223686,61450,"2015-11-20 05:00:00+00",GNCLiveWell,0,f,0,1428414,5556,92831927417,,"2017-02-14 05:34:19.691053+00",,,
223695,61355,"2015-11-20 05:00:00+00",bulletin.newsroom,41,f,41,11449,3732,373087836097009,,"2017-02-14 05:17:42.286383+00",,,
223728,61348,"2015-11-20 05:00:00+00",courierjournal,1676,f,0,45596,37186,69357466992,,"2017-02-14 05:16:54.707098+00",,,
223730,61372,"2015-11-20 05:00:00+00",NewarkAdvocate,97,f,97,18381,2616,50095226239,,"2017-02-14 05:19:50.047078+00",,,
223733,61394,"2015-11-20 05:00:00+00",GuamPDN,0,f,0,135030,10782,90329609573,,"2017-02-14 05:22:26.21088+00",,,
223739,61366,"2015-11-20 05:00:00+00",indianapolis.star,1490,f,0,99072,25459,9812439851,,"2017-02-14 05:19:08.587009+00",,,
223756,61420,"2015-11-20 05:00:00+00",TheNewsPress,3128,f,0,51526,9676,7850621533,,"2017-02-14 05:25:56.863079+00",,,
223763,61387,"2015-11-20 05:00:00+00",BucyrusTelegraphForum,14,f,14,3406,806,148668982786,,"2017-02-14 05:21:33.902205+00",,,
223764,61340,"2015-11-20 05:00:00+00",azcentral,124,f,0,261203,61828,50978409031,,"2017-02-14 05:15:44.127019+00",,,
223769,61457,"2015-11-20 05:00:00+00",mcneilusrefuse,0,f,0,2081,16,171875896151,,"2017-02-14 07:03:52.563097+00",,,
223775,61408,"2015-11-20 05:00:00+00",GannettImagingandAdDesignCenter,212,f,212,449,5,185672898153217,,"2017-02-14 05:24:21.467094+00",,,
223782,61428,"2015-11-20 05:00:00+00",TriSure,42,f,42,126,2,244403475686429,,"2017-02-14 05:28:16.319042+00",,,
223808,61449,"2015-11-20 05:00:00+00",bettycrocker,0,f,0,3282960,15199,10081584315,,"2017-02-14 05:32:47.536025+00",,,
223810,61412,"2015-11-20 05:00:00+00",thetimesherald,185,f,0,13142,3732,104331357951,,"2017-02-14 05:24:50.563931+00",,,
223817,61369,"2015-11-20 05:00:00+00",battlecreekenquirer,68,f,0,11090,5656,73736978810,,"2017-02-14 05:19:30.955058+00",,,
223818,61378,"2015-11-20 05:00:00+00",clarionledger,146,f,0,54216,12953,72139486384,,"2017-02-14 05:20:33.196416+00",,,
223819,61401,"2015-11-20 05:00:00+00",montgomeryadvertiser,183,f,183,15064,7991,103261740968,,"2017-02-14 05:23:31.623054+00",,,
223829,61339,"2015-11-20 05:00:00+00",lohud,20,f,0,41321,5743,37412800032,,"2017-02-14 05:15:52.267167+00",,,
223836,61379,"2015-11-20 05:00:00+00",asburyparkpress,1085,f,0,90561,22371,105714200321,,"2017-02-14 05:20:40.087348+00",,,
223845,61397,"2015-11-20 05:00:00+00",publicopinionnews,591,f,591,32571,5303,140616965982144,,"2017-02-14 05:22:48.615026+00",,,
223850,61441,"2015-11-20 05:00:00+00",WJXT4TheLocalStation,446,f,0,225485,560262,121026441243349,,"2017-02-14 05:30:33.97554+00",,,
223874,61388,"2015-11-20 05:00:00+00",CoshoctonTribune,50,f,50,4961,795,48490808881,,"2017-02-14 05:21:40.899024+00",,,
223899,61357,"2015-11-20 05:00:00+00",tennessean,1961,f,0,106552,41178,42128399297,,"2017-02-14 05:17:56.151052+00",,,
223918,61462,"2015-11-20 05:00:00+00",OshkoshSnow,0,f,0,2527,28,145811228780406,,"2017-02-14 07:04:24.655126+00",,,
223924,61416,"2015-11-20 05:00:00+00",statesmanjournal,289,f,0,33115,8427,264717798098,,"2017-02-14 05:25:18.523038+00",,,
223938,61468,"2015-11-20 05:00:00+00",PT6Nation,0,f,0,65724,406,169343143093431,,"2017-02-14 08:03:05.658353+00",,,
223943,61440,"2015-11-20 05:00:00+00",KPRC2,0,f,0,461094,149599,110260895670639,,"2017-02-14 05:30:26.587473+00",,,
223944,61430,"2015-11-20 05:00:00+00",GreifInc,7,f,7,681,46,404841482949177,,"2017-02-14 05:28:28.798633+00",,,
223947,61407,"2015-11-20 05:00:00+00",bargainadvocate,0,f,0,718,1,239377982785316,,"2017-02-14 05:24:15.429585+00",,,
223953,61371,"2015-11-20 05:00:00+00",wausaudailyherald,66,f,0,11979,1375,81668556783,,"2017-02-14 05:19:43.290634+00",,,
223955,61445,"2015-11-20 05:00:00+00",kushyfootlegwear,0,f,0,4094,11,129216487410,,"2017-02-14 05:31:04.815128+00",,,
223957,61338,"2015-11-20 05:00:00+00",FDTNews,217,f,217,18853,3870,137341919636249,,"2017-02-14 05:15:36.535119+00",,,
223963,61392,"2015-11-20 05:00:00+00",Reviewedcom,0,f,0,27972,112,201996980631,,"2017-02-14 05:22:08.617445+00",,,
224005,61370,"2015-11-20 05:00:00+00",thebiglead,0,f,0,61270,6231,154425934607982,,"2017-02-14 05:19:36.813186+00",,,
224020,61400,"2015-11-20 05:00:00+00",thesheboyganpress,94,f,0,11086,2946,97657252278,,"2017-02-14 05:23:24.024628+00",,,
224032,61434,"2015-11-20 05:00:00+00",ResidentialHomeHealth,167,f,167,825,77,346034661628,,"2017-02-14 05:29:46.263348+00",,,
224037,61406,"2015-11-20 05:00:00+00",scsunnews,12,f,0,6727,989,187899791275353,,"2017-02-14 05:24:08.427123+00",,,
224044,61438,"2015-11-20 05:00:00+00",KaplanUniversity,0,f,0,307997,6917,25377640864,,"2017-02-14 05:30:13.119022+00",,,
224051,61448,"2015-11-20 05:00:00+00",GildanOnline,19,f,0,91255,426,177263985644839,,"2017-02-14 05:31:25.163029+00",,,
224086,61398,"2015-11-20 05:00:00+00",TheTownTalk,128,f,0,20737,1382,169908223021026,,"2017-02-14 05:23:10.939036+00",,,
224088,61326,"2015-11-20 05:00:00+00",GannettCompany,2942,f,0,5211,117,145525478832716,,"2017-02-14 05:14:03.351472+00",,,
224110,61331,"2015-11-20 05:00:00+00",palitem,70,f,70,9769,1573,23332504801,,"2017-02-14 05:14:36.631161+00",,,
224141,61380,"2015-11-20 05:00:00+00",vtdnews,229,f,0,28348,7760,312966181232,,"2017-02-14 05:20:47.103796+00",,,
224165,61389,"2015-11-20 05:00:00+00",LCSUNNEWS,0,f,0,34300,5257,148251148521543,,"2017-02-14 05:21:48.939114+00",,,
224176,61405,"2015-11-20 05:00:00+00",Coloradoan,87,f,0,28874,7453,87171906471,,"2017-02-14 05:24:00.543206+00",,,
224199,61373,"2015-11-20 05:00:00+00",TheSpectrumNews,0,f,0,11334,1411,99020906334,,"2017-02-14 05:19:57.19609+00",,,
224200,61427,"2015-11-20 05:00:00+00",GeneralDynamicsNASSCO,7184,f,7184,2138,244,391642624224447,,"2017-02-14 05:27:04.997396+00",,,
224203,61335,"2015-11-20 05:00:00+00",thedesertsun,144,f,0,42183,9284,115967868757,,"2017-02-14 05:15:03.765227+00",,,
224227,61447,"2015-11-20 05:00:00+00",GoldToe,0,f,0,24305,52,221190860162,,"2017-02-14 05:31:17.683084+00",,,
224239,61351,"2015-11-20 05:00:00+00",journalandcourier,223,f,223,12030,1742,149641051719383,,"2017-02-14 05:17:15.02309+00",,,
224244,61446,"2015-11-20 05:00:00+00",silkshosiery,0,f,0,5162,43,220123281490940,,"2017-02-14 05:31:11.463021+00",,,
224256,61443,"2015-11-20 05:00:00+00",KSAT12,426,f,0,346891,94487,237491153857,,"2017-02-14 05:30:48.895199+00",,,
224264,61360,"2015-11-20 05:00:00+00",pnjnews,465,f,0,43293,7453,488720200095,,"2017-02-14 05:18:18.875231+00",,,
224265,61435,"2015-11-20 05:00:00+00",Slate,0,f,0,1021861,226640,21516776437,,"2017-02-14 05:29:53.150964+00",,,
224268,61390,"2015-11-20 05:00:00+00",DesMoinesRegister,527,f,0,73237,15742,8031989578,,"2017-02-14 05:21:55.262761+00",,,
224317,61337,"2015-11-20 05:00:00+00",ZanesvilleTimesRecorder,72,f,72,11923,2241,11277320498,,"2017-02-14 05:15:27.963838+00",,,
224328,61419,"2015-11-20 05:00:00+00",10best,0,f,0,18789,358,48958576760,,"2017-02-14 05:25:49.604374+00",,,
224333,61442,"2015-11-20 05:00:00+00",troveapp,1,f,0,655134,11739,267401179951379,,"2017-02-14 05:30:40.97095+00",,,
224335,61410,"2015-11-20 05:00:00+00",ChillicotheGazette,122,f,122,12666,3548,121866005065,,"2017-02-14 05:24:35.947042+00",,,
224343,61358,"2015-11-20 05:00:00+00",dailyworld,69,f,69,2806,43,140615052641118,,"2017-02-14 05:18:04.000762+00",,,
224344,61336,"2015-11-20 05:00:00+00",hattiesburgamerican,216,f,216,22182,1276,46050757230,,"2017-02-14 05:15:19.679029+00",,,
224346,61423,"2015-11-20 05:00:00+00",bfpnews,744,f,0,29533,6527,6581478870,,"2017-02-14 05:26:18.669994+00",,,
224356,61353,"2015-11-20 05:00:00+00",gbpressgazette,142,f,0,60374,6320,70657021294,,"2017-02-14 05:17:28.972548+00",,,
224357,61437,"2015-11-20 05:00:00+00",Local4,683,f,0,307103,63324,115222941001,,"2017-02-14 05:30:06.631029+00",,,
224368,61436,"2015-11-20 05:00:00+00",kic,1531,f,0,150430,5242,325830549273,,"2017-02-14 05:29:59.814752+00",,,
224373,61375,"2015-11-20 05:00:00+00",vinelanddailyjournal,90,f,90,7660,2835,103678546758,,"2017-02-14 05:20:12.639127+00",,,
224377,61333,"2015-11-20 05:00:00+00",greatfallstribune,181,f,181,16890,3110,113544088682099,,"2017-02-14 05:14:50.404362+00",,,
224386,61359,"2015-11-20 05:00:00+00",PoughkeepsieJournal,275,f,275,29902,6000,68903794473,,"2017-02-14 05:18:10.683096+00",,,
224392,61354,"2015-11-20 05:00:00+00",usatodayftw,0,f,0,74630,20443,177037772444433,,"2017-02-14 05:17:34.875009+00",,,
224416,61456,"2015-11-20 05:00:00+00",FrontlineComm,0,f,0,533,46,185138694948520,,"2017-02-14 07:03:45.855144+00",,,
224448,61415,"2015-11-20 05:00:00+00",dnjcom,37,f,0,18388,2351,118427210363,,"2017-02-14 05:25:11.55897+00",,,
224451,61461,"2015-11-20 05:00:00+00",Pierce,0,f,0,47405,1837,10150114697040527,,"2017-02-14 07:04:17.987162+00",,,
224452,61426,"2015-11-20 05:00:00+00",GDMissionSystems,234,f,0,109148,427,403264806406868,,"2017-02-14 05:27:38.875071+00",,,
224453,61391,"2015-11-20 05:00:00+00",LancasterEagleGazette,97,f,97,8256,1325,164935760159,,"2017-02-14 05:22:01.799067+00",,,
225339,61732,"2015-11-21 05:00:00+00",HarrisCorp,0,f,0,5931,51,79162479746,,"2017-02-14 05:49:30.684476+00",,,
225564,61731,"2015-11-21 05:00:00+00",csc,1573,f,1573,27329,684,51414306171,,"2017-02-14 04:40:10.310752+00",,,
225642,61733,"2015-11-21 05:00:00+00",vectrusinc,21,f,21,1552,364,273379689492880,,"2017-02-14 08:03:45.10343+00",,,
226128,62269,"2015-11-22 05:00:00+00",ChromeExperiments,0,f,0,79877,305,233077380180,,"2017-02-14 02:36:46.538974+00",,,
226300,62270,"2015-11-22 05:00:00+00",Googleshoppingexpress,0,f,0,7,0,717322061642279,,"2017-02-14 02:36:51.424981+00",,,
226344,62271,"2015-11-22 05:00:00+00",Google,455244,f,0,19169415,51802,104958162837,,"2017-02-14 02:36:56.35581+00",,,
226385,62272,"2015-11-22 05:00:00+00",GoogleSMB,0,f,0,35040,210,152123811486349,,"2017-02-14 02:37:02.756063+00",,,
226433,62273,"2015-11-22 05:00:00+00",GoogleStudents,0,f,0,124649,210,135322730734,,"2017-02-14 02:37:08.208606+00",,,
226481,62274,"2015-11-22 05:00:00+00",GooglePlay,313,f,0,1445032,3527,290133444456177,,"2017-02-14 02:37:13.394028+00",,,
226521,62275,"2015-11-22 05:00:00+00",AndroidOfficial,0,f,0,1758901,5751,649188628486342,,"2017-02-14 02:37:18.590001+00",,,
226540,62276,"2015-11-22 05:00:00+00",GoogleForNonprofits,0,f,0,12783,16,157410780978805,,"2017-02-14 02:37:23.111057+00",,,
226604,62277,"2015-11-22 05:00:00+00",adwords,0,f,0,444687,1253,54905507170,,"2017-02-14 02:37:28.741902+00",,,
226699,62278,"2015-11-22 05:00:00+00",googledocsofficial,0,f,0,13833,539,1472083359719164,,"2017-02-14 02:37:33.61502+00",,,
226708,62279,"2015-11-22 05:00:00+00",GoogleGlass,0,f,0,201743,460,571765872870043,,"2017-02-14 02:37:38.231715+00",,,
226776,62280,"2015-11-22 05:00:00+00",GoogleVentures,15275,f,0,86734,319,154451271233553,,"2017-02-14 02:37:38.903021+00",,,
226859,62281,"2015-11-22 05:00:00+00",GoogleAnalytics,0,f,0,21502,101,102258288460,,"2017-02-14 02:37:43.673453+00",,,
226900,62282,"2015-11-22 05:00:00+00",GoogleScienceFair,0,f,0,241359,639,146552575395051,,"2017-02-14 02:37:48.097756+00",,,
226958,62283,"2015-11-22 05:00:00+00",earthoutreach,0,f,0,10135,36,15559588947,,"2017-02-14 02:37:53.027028+00",,,
227072,62284,"2015-11-22 05:00:00+00",GoogleArtProject,0,f,0,45331,503,183749274990301,,"2017-02-14 02:37:57.566104+00",,,
227146,62285,"2015-11-22 05:00:00+00",GoogleMaps,1747,f,0,2873295,11638,15279704057,,"2017-02-14 02:38:02.611028+00",,,
227163,62286,"2015-11-22 05:00:00+00",googlechrome,2,f,0,18365849,25302,321662419491,,"2017-02-14 02:38:07.015026+00",,,
227210,62287,"2015-11-22 05:00:00+00",Gmail,0,f,0,1874731,3739,5654204293,,"2017-02-14 02:38:11.547057+00",,,
227242,62288,"2015-11-22 05:00:00+00",GoogleLocalGuides,0,f,0,8406,702,389074127910552,,"2017-02-14 02:38:16.466896+00",,,
227252,62289,"2015-11-22 05:00:00+00",lifeatgoogle,0,f,0,89366,464,152260356535,,"2017-02-14 02:38:20.684524+00",,,
227328,62290,"2015-11-22 05:00:00+00",GoogleFiber,0,f,0,151592,746,207627076026185,,"2017-02-14 02:38:25.111027+00",,,
227432,62291,"2015-11-22 05:00:00+00",youtube,1,f,0,81449706,137589,7270241753,,"2017-02-14 02:38:29.755605+00",,,
227724,62515,"2015-11-23 05:00:00+00",NAPAKNOWHOW,0,f,0,157996,1105,247548583212,,"2017-02-14 05:35:01.410248+00",,,
227732,62524,"2015-11-23 05:00:00+00",MaidenformBrands,0,f,0,747991,4383,7360171291,,"2017-02-14 05:40:19.303058+00",,,
227753,62530,"2015-11-23 05:00:00+00",hanes,0,f,0,2988714,5098,92645906441,,"2017-02-14 05:41:00.49512+00",,,
227772,62512,"2015-11-23 05:00:00+00",napaautopartscanada,0,f,0,47377,244,124191470985359,,"2017-02-14 05:34:41.889279+00",,,
227792,62523,"2015-11-23 05:00:00+00",Playtex,0,f,0,444855,1523,120177481327977,,"2017-02-14 05:40:11.321833+00",,,
227819,62531,"2015-11-23 05:00:00+00",hesscorporation,81,f,0,1826,105,113262365362673,,"2017-02-14 05:41:24.819018+00",,,
227900,62521,"2015-11-23 05:00:00+00",Athleta,6,f,26119,286339,1760,77907830830,,"2017-02-14 05:35:53.131192+00",,,
227931,62508,"2015-11-23 05:00:00+00",HDSupplyHIS,0,f,0,5150,78,148035258585866,,"2017-02-14 02:40:23.667173+00",,,
227956,62532,"2015-11-23 05:00:00+00",HondaPowersports,0,f,0,1073536,719,112537855455787,,"2017-02-14 05:44:02.971213+00",,,
228037,62533,"2015-11-23 05:00:00+00",HondaMarine,74,f,74,9627,103,120321375916,,"2017-02-14 05:44:09.007034+00",,,
228085,62503,"2015-11-23 05:00:00+00",haincelestialcanada,0,f,0,23206,619,173096784471,,"2017-02-14 02:39:39.971533+00",,,
228130,62520,"2015-11-23 05:00:00+00",BananaRepublic,909,f,88881,1753837,2829,15524934075,,"2017-02-14 05:35:46.127051+00",,,
228171,62507,"2015-11-23 05:00:00+00",hdsupplyfm,0,f,0,62900,940,431548033594948,,"2017-02-14 02:40:18.815446+00",,,
228206,62534,"2015-11-23 05:00:00+00",Acura,0,f,0,937804,58911,85299287409,,"2017-02-14 05:44:14.607015+00",,,
228225,62511,"2015-11-23 05:00:00+00",autotodo,28,f,0,990,3,371570226279559,,"2017-02-14 05:34:36.464409+00",,,
228283,62535,"2015-11-23 05:00:00+00",Honda,0,f,0,3854138,35870,107926874274,,"2017-02-14 05:44:20.717298+00",,,
